profile_encoder,q_nm_inv,component_1,component_2,component_3,component_4,mean_profile,component_5,component_6,component_7
fpca256_4,11.146485569188371,-0.03455189584223992,0.02783594616810621,0.12279341951228585,0.07409732729737034,1.7950914770456956,,,
fpca256_4,11.228516829898581,-0.037875831519295355,0.032679388553912336,0.1372690338545593,0.07303782465231684,1.8302652523011604,,,
fpca256_4,11.31054809060879,-0.041223842257639615,0.034240072827252235,0.13264712492200317,0.07611895962053701,1.865321813531592,,,
fpca256_4,11.392579351319,-0.04253043773897872,0.03486712749676846,0.1404893284268199,0.07875471455525707,1.9200398056958434,,,
fpca256_4,11.47461061202921,-0.044610263391545536,0.04167099513167125,0.13734199144975187,0.07859618432115907,1.9657041966389883,,,
fpca256_4,11.55664187273942,-0.048020865698129044,0.04406930876869802,0.13783620629890295,0.07671298382757763,2.013695453104008,,,
fpca256_4,11.638673133449629,-0.051281795735007726,0.04776700723429657,0.13791116218593696,0.07917914512566518,2.0638831034297898,,,
fpca256_4,11.720704394159839,-0.05172988681013826,0.05001835008685974,0.14314389144799722,0.07665044694179604,2.120420540184394,,,
fpca256_4,11.802735654870048,-0.05387602100078999,0.05114299224221636,0.14374043995992072,0.06849871446578508,2.1730878298438823,,,
fpca256_4,11.884766915580258,-0.05796474761023414,0.056482778841742395,0.13364095698289116,0.07332335348170733,2.2174942194426763,,,
fpca256_4,11.966798176290467,-0.06027535649705314,0.06154715672711819,0.13635699375173102,0.07575143208222142,2.2678144486338385,,,
fpca256_4,12.048829437000677,-0.0639590554423141,0.06554466013916371,0.13330919851346842,0.08146194011027587,2.320119015314185,,,
fpca256_4,12.130860697710887,-0.0675037488972726,0.06877060429983974,0.12966225431512243,0.07384338301577428,2.372816156211818,,,
fpca256_4,12.212891958421096,-0.06926886511757147,0.07750428137543874,0.12057279084229763,0.07317093013046011,2.4309030567980727,,,
fpca256_4,12.294923219131306,-0.07185452803265122,0.08078661581288699,0.11578227918756111,0.0642255753767133,2.4838974163212812,,,
fpca256_4,12.376954479841515,-0.07332775703584611,0.08453139763065176,0.11581262440455771,0.06452308275530398,2.536571065813775,,,
fpca256_4,12.458985740551725,-0.07577182462739171,0.08490538308512081,0.11647545269464189,0.05383431298388944,2.5820359319618937,,,
