profile_encoder,scope,split_id,component,explained_variance_ratio,cumulative_explained_variance_ratio
fpca256_10,outer_fold,33,1,0.6215028618979435,0.6215028618979435
fpca256_10,outer_fold,33,2,0.27406594756217906,0.8955688094601225
fpca256_10,outer_fold,33,3,0.035351534161957486,0.93092034362208
fpca256_10,outer_fold,33,4,0.017549314902997406,0.9484696585250774
fpca256_10,outer_fold,33,5,0.0043739033726920675,0.9528435618977694
fpca256_10,outer_fold,33,6,0.001633635630120954,0.9544771975278904
fpca256_10,outer_fold,33,7,0.0012792968161580377,0.9557564943440484
fpca256_10,outer_fold,33,8,0.000978645557290554,0.956735139901339
fpca256_10,outer_fold,33,9,0.0008716450177128799,0.9576067849190518
fpca256_10,outer_fold,33,10,0.0008319683175930864,0.958438753236645
fpca256_10,outer_fold,34,1,0.6607383838426787,0.6607383838426787
fpca256_10,outer_fold,34,2,0.2360620501899331,0.8968004340326118
fpca256_10,outer_fold,34,3,0.034073364354189214,0.930873798386801
fpca256_10,outer_fold,34,4,0.016598419516554046,0.947472217903355
fpca256_10,outer_fold,34,5,0.0043825184539902475,0.9518547363573453
fpca256_10,outer_fold,34,6,0.0014679196571364447,0.9533226560144817
fpca256_10,outer_fold,34,7,0.001237512284159515,0.9545601682986412
fpca256_10,outer_fold,34,8,0.0009889260458021737,0.9555490943444434
fpca256_10,outer_fold,34,9,0.0009115214445081262,0.9564606157889515
fpca256_10,outer_fold,34,10,0.0008852708995405563,0.9573458866884921
fpca256_10,outer_fold,35,1,0.6054220716987311,0.6054220716987311
fpca256_10,outer_fold,35,2,0.28555539283091613,0.8909774645296472
fpca256_10,outer_fold,35,3,0.036499616885366265,0.9274770814150135
fpca256_10,outer_fold,35,4,0.018921832441636335,0.9463989138566499
fpca256_10,outer_fold,35,5,0.004547586556730554,0.9509465004133805
fpca256_10,outer_fold,35,6,0.0017949071492049447,0.9527414075625854
fpca256_10,outer_fold,35,7,0.0012984435063928283,0.9540398510689783
fpca256_10,outer_fold,35,8,0.0010221586765113717,0.9550620097454896
fpca256_10,outer_fold,35,9,0.0008933393251506218,0.9559553490706403
fpca256_10,outer_fold,35,10,0.0008691237181082078,0.9568244727887485
fpca256_10,outer_fold,36,1,0.6456364754729175,0.6456364754729175
fpca256_10,outer_fold,36,2,0.2530844131758745,0.898720888648792
fpca256_10,outer_fold,36,3,0.033597782665497185,0.9323186713142891
fpca256_10,outer_fold,36,4,0.017089462200245382,0.9494081335145346
fpca256_10,outer_fold,36,5,0.004355735102588078,0.9537638686171227
fpca256_10,outer_fold,36,6,0.0016796411007828842,0.9554435097179056
fpca256_10,outer_fold,36,7,0.001249634124249977,0.9566931438421555
fpca256_10,outer_fold,36,8,0.0009236886700221364,0.9576168325121777
fpca256_10,outer_fold,36,9,0.0008659224644454621,0.9584827549766232
fpca256_10,outer_fold,36,10,0.0008176500597389852,0.9593004050363622
fpca256_10,outer_fold,37,1,0.608377414000323,0.608377414000323
fpca256_10,outer_fold,37,2,0.28214155006396147,0.8905189640642844
fpca256_10,outer_fold,37,3,0.036505716921917855,0.9270246809862023
fpca256_10,outer_fold,37,4,0.01815310843930744,0.9451777894255097
fpca256_10,outer_fold,37,5,0.004595092091823336,0.949772881517333
fpca256_10,outer_fold,37,6,0.001596969840790828,0.9513698513581238
fpca256_10,outer_fold,37,7,0.0013361554543519954,0.9527060068124757
fpca256_10,outer_fold,37,8,0.0010326392706421978,0.953738646083118
fpca256_10,outer_fold,37,9,0.0009810293134449317,0.9547196753965629
fpca256_10,outer_fold,37,10,0.0008810049056495786,0.9556006803022125
fpca256_10,outer_fold,38,1,0.6282651286788609,0.6282651286788609
fpca256_10,outer_fold,38,2,0.26059165084507063,0.8888567795239315
fpca256_10,outer_fold,38,3,0.03576161581868035,0.9246183953426118
fpca256_10,outer_fold,38,4,0.018800221481173447,0.9434186168237852
fpca256_10,outer_fold,38,5,0.004855745769491745,0.948274362593277
fpca256_10,outer_fold,38,6,0.0017911359414312126,0.9500654985347082
fpca256_10,outer_fold,38,7,0.0011897218008126824,0.9512552203355209
fpca256_10,outer_fold,38,8,0.0010660494871615309,0.9523212698226824
