cohort,profile_encoder,reference_encoder,split_id,repeat_id,fold_id,metric,delta
full_npt256,fpca256_10,raw256,12,2,2,roc_auc,-0.10416666666666663
full_npt256,fpca256_10,raw256,12,2,2,sensitivity,0.3125
full_npt256,fpca256_10,raw256,12,2,2,specificity,-0.7222222222222223
full_npt256,fpca256_10,raw256,13,2,3,roc_auc,0.0035714285714285587
full_npt256,fpca256_10,raw256,13,2,3,sensitivity,0.3571428571428572
full_npt256,fpca256_10,raw256,13,2,3,specificity,-0.30000000000000004
full_npt256,fpca256_10,raw256,14,2,4,roc_auc,-0.07142857142857151
full_npt256,fpca256_10,raw256,14,2,4,sensitivity,0.35714285714285715
full_npt256,fpca256_10,raw256,14,2,4,specificity,-0.5789473684210527
full_npt256,fpca256_10,raw256,15,3,0,roc_auc,-0.016666666666666607
full_npt256,fpca256_10,raw256,15,3,0,sensitivity,0.20000000000000007
full_npt256,fpca256_10,raw256,15,3,0,specificity,-0.25
full_npt256,fpca256_10,raw256,16,3,1,roc_auc,0.07037037037037047
full_npt256,fpca256_10,raw256,16,3,1,sensitivity,0.39999999999999997
full_npt256,fpca256_10,raw256,16,3,1,specificity,-0.5
full_npt256,fpca256_10,raw256,17,3,2,roc_auc,0.13888888888888884
full_npt256,fpca256_10,raw256,17,3,2,sensitivity,0.3125
full_npt256,fpca256_10,raw256,17,3,2,specificity,-0.3888888888888889
full_npt256,fpca256_10,raw256,18,3,3,roc_auc,-0.0340136054421768
full_npt256,fpca256_10,raw256,18,3,3,sensitivity,0.2857142857142857
full_npt256,fpca256_10,raw256,18,3,3,specificity,-0.2857142857142857
full_npt256,fpca256_10,raw256,19,3,4,roc_auc,0.010714285714285787
full_npt256,fpca256_10,raw256,19,3,4,sensitivity,0.3571428571428572
full_npt256,fpca256_10,raw256,19,3,4,specificity,-0.30000000000000004
full_npt256,fpca256_10,raw256,20,4,0,roc_auc,0.05592105263157887
