label,role,q_nm_inv,median_profile_sd,mean_profile_sd,cases
CANCER,contralateral,12.815001412034032,0.17330550043370144,0.2026989536575167,60
CANCER,contralateral,13.025001439452168,0.1758948123001598,0.2189865117618907,60
CANCER,contralateral,13.235001466870306,0.20476564348031528,0.2311550058702063,60
CANCER,contralateral,13.445001494288443,0.2120758556480019,0.2336311409543438,60
CANCER,contralateral,13.655001521706579,0.20411474522483203,0.2364716057950735,60
CANCER,contralateral,13.865001549124715,0.1992863069927696,0.2331158125538912,60
CANCER,contralateral,14.075001576542851,0.20510409003656455,0.23466115478201469,60
CANCER,contralateral,14.285001603960989,0.21332935513359208,0.22533029360018686,60
CANCER,contralateral,14.495001631379125,0.20415145234358958,0.2045545149894757,60
CANCER,contralateral,14.705001658797261,0.18799879337146122,0.19136027825790353,60
CANCER,contralateral,14.915001686215398,0.1631157683235542,0.17540861919761816,60
CANCER,contralateral,15.125001713633536,0.14252264429682954,0.1626523344533923,60
CANCER,contralateral,15.335001741051672,0.14041748024782968,0.1470674221923995,60
CANCER,contralateral,15.545001768469808,0.11964872553352807,0.12868147162745197,60
CANCER,contralateral,15.755001795887944,0.11493858043126562,0.11811730912193652,60
CANCER,contralateral,15.96500182330608,0.10734708465478668,0.106092257628133,60
CANCER,contralateral,16.175001850724218,0.09356260132112093,0.09969481611115913,60
CANCER,contralateral,16.385001878142354,0.07282347283086663,0.08493618262406186,60
CANCER,contralateral,16.59500190556049,0.07635393763433701,0.08747787411709933,60
CANCER,contralateral,16.805001932978627,0.07068269148989278,0.08102339551643621,60
CANCER,contralateral,17.015001960396766,0.06842980894636534,0.07904051960923292,60
CANCER,contralateral,17.2250019878149,0.07596794799128519,0.08672088343532829,60
CANCER,contralateral,17.43500201523304,0.0710341358593983,0.08925837800258206,60
CANCER,contralateral,17.64500204265117,0.06995887570696073,0.08778485418697322,60
CANCER,contralateral,17.85500207006931,0.08007513692568981,0.09207362065694767,60
CANCER,contralateral,18.065002097487447,0.07241188149858611,0.09654673229195306,60
CANCER,contralateral,18.275002124905583,0.08127140740111917,0.10265341460798315,60
CANCER,contralateral,18.485002152323723,0.084672926316422,0.0968864045705705,60
CANCER,contralateral,18.695002179741856,0.095905064074051,0.1094833869394649,60
CANCER,contralateral,18.905002207159995,0.08440953914591431,0.11470683962827947,60
CANCER,contralateral,19.115002234578128,0.07960991282986256,0.11493694606729044,60
CANCER,contralateral,19.325002261996268,0.091516464536445,0.1173168339675145,60
CANCER,contralateral,19.5350022894144,0.114204719563445,0.12537102886802504,60
CANCER,contralateral,19.74500231683254,0.10432414242437867,0.12154025422568192,60
CANCER,contralateral,19.955002344250673,0.09236860658444854,0.11580218796766713,60
CANCER,contralateral,20.165002371668812,0.11636742163965097,0.12600991606786,60
CANCER,contralateral,20.375002399086952,0.09960157282568081,0.1293702945223886,60
CANCER,contralateral,20.585002426505085,0.08535848698580745,0.12336008945730222,60
