profile_encoder,q_nm_inv,component_1,component_2,component_3,component_4,component_5,component_6,component_7,component_8,component_9,component_10,mean_profile,component_11,component_12,component_13,component_14,component_15,component_16,component_17,component_18,component_19,component_20,component_21,component_22,component_23,component_24,component_25,component_26,component_27,component_28,component_29,component_30
fpca256_10,5.322266058763489,-0.0022759349716896166,0.011835698356409427,-0.029239716127394462,0.03914631400604257,-0.012847209107225992,-0.08712425492736874,0.062087245886927225,0.003909041195001521,-0.03325309194561377,0.034184868999093294,1.0768980717159835,,,,,,,,,,,,,,,,,,,,
fpca256_10,5.404297319473699,-0.0032088684778300075,0.01073511292791089,-0.025230378914955918,0.043115898730803605,-0.01590477905170075,-0.08364254495895024,0.058929842384068065,-0.010167363421470102,-0.02457247219579938,0.06256063994616004,1.066654941488581,,,,,,,,,,,,,,,,,,,,
fpca256_10,5.486328580183908,-0.0023877826792991076,0.010368818016432284,-0.028456031277747092,0.03733421108811792,-0.02258343360392345,-0.07470020304304814,0.05521343494001116,-0.012616164671276332,-0.06596517091927016,0.04331224081877062,1.0585517161438658,,,,,,,,,,,,,,,,,,,,
fpca256_10,5.568359840894118,-0.003176888376817579,0.009108033821258743,-0.023986868218436812,0.03949741748846037,-0.010913514833156323,-0.06177180719196891,0.07318066595758338,-0.003669617973643198,-0.08090727981869712,0.050159807212003894,1.0531859589418606,,,,,,,,,,,,,,,,,,,,
fpca256_10,5.650391101604328,-0.002561921215608849,0.009732906804806445,-0.019912845319017682,0.033931594957508165,-0.008048059148204934,-0.053600971247730715,0.09339452142184324,0.0005429819964426899,-0.05200029929426201,0.02619148503260364,1.040370688308224,,,,,,,,,,,,,,,,,,,,
fpca256_10,5.732422362314537,-0.002406195301043382,0.009205734777950192,-0.019225216142487,0.03714469200909078,-0.013175064304269435,-0.04743056397638701,0.08973512840813554,0.007311453720323759,-0.032882410265651134,0.037959635470060565,1.03567288175227,,,,,,,,,,,,,,,,,,,,
fpca256_10,5.814453623024747,-0.0029484825274741677,0.00863078109605125,-0.016076855774900103,0.02968056699978694,-0.01004179839909865,-0.046802496220199656,0.09520551878296271,0.005883570368308805,-0.033363839056398385,0.08294142552097643,1.0298120189505384,,,,,,,,,,,,,,,,,,,,
fpca256_10,5.896484883734956,-0.0022808742233698712,0.00626884115529373,-0.014084701624287545,0.027945940453991104,-0.017529782157461336,-0.04409494510805147,0.0805746128916612,-0.002506125934017419,-0.05173934943688636,0.10992469598306853,1.0229986930440678,,,,,,,,,,,,,,,,,,,,
fpca256_10,5.978516144445166,-0.002351132527917451,0.005569708484012097,-0.013495491770957392,0.027130938188175663,-0.017085632798933194,-0.03722751061290654,0.09330698291732246,0.012514339247895577,-0.023702924129258757,0.08003770182966911,1.019181519911319,,,,,,,,,,,,,,,,,,,,
fpca256_10,6.060547405155376,-0.0010975788386130805,0.005779259064154696,-0.011169824501058174,0.02883392464945648,-0.009741423647613908,-0.02774542423872229,0.10123767721108967,-0.005119490131357487,0.009232772245305537,0.05485687308340227,1.0140538163636434,,,,,,,,,,,,,,,,,,,,
fpca256_10,6.142578665865585,-0.0013715990507901686,0.005284648425683967,-0.0112710578250288,0.024727464183390592,-0.004769496461552414,-0.03953500574292926,0.10320571620063751,-0.006505515796332855,0.0019107123251099882,0.05353191628768145,1.009954757793071,,,,,,,,,,,,,,,,,,,,
fpca256_10,6.224609926575795,-0.0010670206817828332,0.005429762576127072,-0.007809079676102188,0.029462155694480623,-0.0012057427410939465,-0.03832248874529251,0.11186623500566809,-0.00462587937942565,-0.04204128152442923,0.034409082766232106,1.0079329761173252,,,,,,,,,,,,,,,,,,,,
fpca256_10,6.306641187286004,-0.0010245231375611993,0.005303459778017886,-0.007082931128212113,0.029310560202259504,-0.014341824938908253,-0.006898740485452526,0.10291685729492689,-0.0011735729636354374,-0.031296133716895984,0.08226261125179311,1.0059776960952704,,,,,,,,,,,,,,,,,,,,
fpca256_10,6.388672447996214,-0.002018203737128097,0.004556057757502554,-0.005373883426368614,0.019108493009887456,-0.01012784280935452,-0.004842408613689348,0.09687937974210438,0.028058160503567003,-0.021615921521716052,0.052276089838193276,1.0073096800074386,,,,,,,,,,,,,,,,,,,,
fpca256_10,6.470703708706424,-0.001368015776967399,0.004289406089587148,-0.00389063777904708,0.014296063235860523,-0.015339805856565351,-0.033848966704243075,0.10700371073511586,-0.016175885776254086,-0.006025925739616195,0.04026862379168088,1.0070958024542407,,,,,,,,,,,,,,,,,,,,
fpca256_10,6.552734969416633,-0.00024181087510495922,0.003479244311759036,-0.001771985290398787,0.017434202228805516,-0.027135766097824216,-0.02524325301984214,0.11757477328689318,-0.011399224394090302,-0.020807743127514967,-0.0020779935465354274,1.000460128383584,,,,,,,,,,,,,,,,,,,,
fpca256_10,6.634766230126843,-0.0006178891705304572,0.0032860681784906472,-0.005261210842317688,0.017019625392415295,-0.007652034811147791,-0.022723519361639598,0.08923298007862282,0.003017130895029634,-0.009003180045710494,0.008274174343127494,1.0012927978919242,,,,,,,,,,,,,,,,,,,,
fpca256_10,6.7167974908370525,-0.0006356208462344502,0.002654336532587762,-0.003401784473731806,0.006372415453525412,-0.0006043698209630349,-0.0036187628350395624,0.03365600189069565,0.004108306585141209,-0.02371762089697284,-0.014825521869880204,1.0015594371108703,,,,,,,,,,,,,,,,,,,,
fpca256_10,6.798828751547262,8.094024398862349e-05,-0.0007127772260234576,-0.0034167735071555195,-0.0006820010277378392,-0.001033461378223027,-0.01292198242896844,-0.008443651204564766,-0.013215136060389512,-0.003813982460898231,0.021227102854746986,0.999575862340858,,,,,,,,,,,,,,,,,,,,
fpca256_10,6.880860012257472,0.0002855491656199879,-0.0006041932106992365,0.0034210167721701874,0.0008198733589318824,-0.00978553456363701,0.004517208198199124,0.01173579576715075,0.004782328198400958,0.004020766766561982,-0.002095502070775412,1.0005575596810061,,,,,,,,,,,,,,,,,,,,
